index, total_training, useful_training, total_prediction, true_prediction, total_prefetch, useful_prefetch, cache_operate, cache_hit
0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 24, 24, 24, 2, 330, 0
2, 0, 0, 24, 24, 24, 2, 336, 0
3, 0, 0, 24, 24, 24, 2, 342, 0
4, 0, 0, 36, 36, 36, 4, 348, 0
5, 3553, 12, 5601, 2070, 2070, 29, 2735, 166
6, 17629, 12, 19677, 2070, 2070, 29, 8668, 502
7, 20122, 12, 22170, 2070, 2070, 29, 9743, 558
8, 20131, 12, 22179, 2070, 2070, 29, 9749, 558
9, 20469, 23, 22506, 2070, 2070, 29, 9912, 598
10, 20478, 23, 22515, 2070, 2070, 29, 9918, 598
11, 20487, 23, 22524, 2070, 2070, 29, 9924, 598
12, 20502, 23, 22539, 2070, 2070, 29, 9933, 598
13, 20784, 23, 22821, 2070, 2070, 29, 10046, 611
14, 20796, 23, 22833, 2070, 2070, 29, 10053, 611
15, 20835, 23, 22872, 2070, 2070, 29, 10080, 611
16, 20844, 23, 22881, 2070, 2070, 29, 10086, 611
17, 21125, 25, 23160, 2070, 2070, 29, 10202, 631
18, 21137, 25, 23172, 2070, 2070, 29, 10210, 631
19, 21146, 25, 23181, 2070, 2070, 29, 10216, 631
20, 21155, 25, 23190, 2070, 2070, 29, 10222, 631
21, 21167, 25, 23202, 2070, 2070, 29, 10229, 631
22, 21173, 25, 23208, 2070, 2070, 29, 10234, 631
23, 21191, 25, 23226, 2070, 2070, 29, 10240, 631
24, 21462, 26, 23496, 2070, 2070, 29, 10359, 655
25, 21471, 26, 23505, 2070, 2070, 29, 10364, 655
26, 21534, 26, 23568, 2070, 2070, 29, 10396, 655
27, 21555, 26, 23589, 2070, 2070, 29, 10403, 655
28, 21882, 26, 23916, 2070, 2070, 29, 10541, 663
29, 21903, 26, 23937, 2070, 2070, 29, 10548, 663
30, 22126, 26, 24165, 2070, 2070, 29, 10646, 671
31, 22232, 26, 24276, 2070, 2070, 29, 10689, 671
32, 22244, 26, 24288, 2070, 2070, 29, 10693, 671
33, 22451, 26, 24495, 2070, 2070, 29, 10786, 679
34, 22579, 26, 24627, 2070, 2070, 29, 10834, 679
35, 22777, 26, 24825, 2070, 2070, 29, 10929, 687
36, 22927, 26, 24975, 2070, 2070, 29, 10979, 687
37, 23113, 26, 25161, 2070, 2070, 29, 11070, 695
38, 23443, 26, 25491, 2070, 2070, 29, 11208, 703
39, 23572, 26, 25620, 2070, 2070, 29, 11251, 703
40, 23623, 26, 25671, 2070, 2070, 29, 11268, 703
41, 23962, 26, 26010, 2070, 2070, 29, 11410, 711
42, 24139, 26, 26187, 2070, 2070, 29, 11497, 719
43, 24241, 26, 26289, 2070, 2070, 29, 11531, 719
44, 24316, 26, 26364, 2070, 2070, 29, 11556, 719
45, 24487, 26, 26535, 2070, 2070, 29, 11641, 727
46, 24808, 26, 26856, 2070, 2070, 29, 11776, 735
47, 24991, 26, 27039, 2070, 2070, 29, 11840, 735
48, 25282, 26, 27330, 2070, 2070, 29, 11963, 743
49, 25330, 26, 27378, 2070, 2070, 29, 11988, 743
50, 25660, 26, 27708, 2070, 2070, 29, 12128, 752
51, 25666, 26, 27714, 2070, 2070, 29, 12134, 752
52, 25855, 26, 27903, 2070, 2070, 29, 12213, 761
53, 25996, 26, 28044, 2070, 2070, 29, 12276, 761
54, 26185, 26, 28233, 2070, 0, 0, 12352, 769
55, 26320, 26, 28368, 2070, 0, 0, 12413, 769
56, 26329, 26, 28377, 2070, 0, 0, 12419, 769
57, 26536, 26, 28584, 2070, 0, 0, 12498, 778
58, 26542, 26, 28590, 2070, 0, 0, 12500, 778
59, 26659, 26, 28707, 2070, 0, 0, 12561, 778
60, 26872, 26, 28920, 2070, 0, 0, 12641, 787
61, 27001, 26, 29049, 2070, 0, 0, 12705, 787
62, 27349, 26, 29397, 2070, 0, 0, 12859, 796
63, 27565, 26, 29613, 2070, 0, 0, 12940, 804
64, 27571, 26, 29619, 2070, 0, 0, 12944, 804
65, 27700, 26, 29748, 2070, 0, 0, 13004, 804
66, 27703, 26, 29751, 2070, 0, 0, 13005, 804
67, 27883, 26, 29931, 2070, 0, 0, 13082, 812
68, 27883, 26, 29931, 2070, 0, 0, 13084, 812
69, 28012, 26, 30060, 2070, 0, 0, 13144, 812
70, 28024, 26, 30072, 2070, 0, 0, 13148, 812
71, 28210, 26, 30258, 2070, 0, 0, 13227, 820
72, 28363, 26, 30411, 2070, 0, 0, 13290, 820
73, 28366, 26, 30414, 2070, 0, 0, 13291, 820
74, 28543, 26, 30591, 2070, 0, 0, 13369, 828
75, 28699, 26, 30747, 2070, 0, 0, 13433, 829
76, 28825, 26, 30873, 2070, 0, 0, 13513, 837
77, 28834, 26, 30882, 2070, 0, 0, 13519, 837
78, 28999, 26, 31047, 2070, 0, 0, 13577, 837
79, 29002, 26, 31050, 2070, 0, 0, 13578, 837
80, 29143, 26, 31191, 2070, 0, 0, 13656, 845
81, 29311, 26, 31359, 2070, 0, 0, 13718, 845
82, 29314, 26, 31362, 2070, 0, 0, 13719, 845
83, 29455, 26, 31503, 2070, 0, 0, 13799, 853
84, 29479, 26, 31527, 2070, 0, 0, 13807, 853
85, 29644, 26, 31692, 2070, 0, 0, 13863, 854
86, 29647, 26, 31695, 2070, 0, 0, 13864, 854
87, 29794, 26, 31842, 2070, 0, 0, 13942, 862
88, 29968, 26, 32016, 2070, 0, 0, 14000, 862
89, 29986, 26, 32034, 2070, 0, 0, 14007, 863
90, 29992, 26, 32040, 2070, 0, 0, 14009, 863
91, 30139, 26, 32187, 2070, 0, 0, 14087, 871
92, 30325, 26, 32373, 2070, 0, 0, 14149, 871
93, 30331, 26, 32379, 2070, 0, 0, 14151, 871
94, 30334, 26, 32382, 2070, 0, 0, 14152, 871
95, 30481, 26, 32529, 2070, 0, 0, 14230, 879
96, 30652, 26, 32700, 2070, 0, 0, 14292, 879
97, 30655, 26, 32703, 2070, 0, 0, 14293, 879
98, 30808, 26, 32856, 2070, 0, 0, 14373, 887
99, 30832, 26, 32880, 2070, 0, 0, 14382, 887
100, 30970, 26, 33018, 2070, 0, 0, 14436, 887
101, 30973, 26, 33021, 2070, 0, 0, 14437, 887
102, 31126, 26, 33174, 2070, 0, 0, 14515, 895
103, 31282, 26, 33330, 2070, 0, 0, 14578, 895
104, 31282, 26, 33330, 2070, 0, 0, 14579, 895
105, 31285, 26, 33333, 2070, 0, 0, 14581, 895
106, 31453, 26, 33501, 2070, 0, 0, 14660, 904
107, 31609, 26, 33657, 2070, 0, 0, 14722, 904
108, 31612, 26, 33660, 2070, 0, 0, 14724, 904
109, 31795, 26, 33843, 2070, 0, 0, 14803, 913
110, 31822, 26, 33870, 2070, 0, 0, 14815, 913
111, 31930, 26, 33978, 2070, 0, 0, 14867, 913
112, 31933, 26, 33981, 2070, 0, 0, 14868, 913
113, 32125, 26, 34173, 2070, 0, 0, 14947, 921
114, 32254, 26, 34302, 2070, 0, 0, 15005, 921
115, 32263, 26, 34311, 2070, 0, 0, 15010, 921
116, 32266, 26, 34314, 2070, 0, 0, 15012, 921
117, 32470, 26, 34518, 2070, 0, 0, 15091, 930
118, 32596, 26, 34644, 2070, 0, 0, 15153, 930
119, 32599, 26, 34647, 2070, 0, 0, 15154, 930
120, 32605, 26, 34653, 2070, 0, 0, 15156, 930
121, 32815, 26, 34863, 2070, 0, 0, 15235, 939
122, 32935, 26, 34983, 2070, 0, 0, 15297, 939
123, 32941, 26, 34989, 2070, 0, 0, 15299, 939
124, 33151, 26, 35199, 2070, 0, 0, 15378, 948
125, 33208, 26, 35256, 2070, 0, 0, 15418, 948
126, 33265, 26, 35313, 2070, 0, 0, 15442, 948
127, 33268, 26, 35316, 2070, 0, 0, 15443, 948
128, 33481, 26, 35529, 2070, 0, 0, 15522, 956
129, 33598, 26, 35646, 2070, 0, 0, 15582, 956
130, 33610, 26, 35658, 2070, 0, 0, 15586, 956
131, 33811, 26, 35859, 2070, 0, 0, 15664, 964
132, 33820, 26, 35868, 2070, 0, 0, 15671, 964
133, 33955, 26, 36003, 2070, 0, 0, 15729, 964
134, 34147, 26, 36195, 2070, 0, 0, 15808, 972
135, 34162, 26, 36210, 2070, 0, 0, 15817, 972
136, 34300, 26, 36348, 2070, 0, 0, 15872, 972
137, 34465, 26, 36513, 2070, 0, 0, 15950, 980
138, 34468, 26, 36516, 2070, 0, 0, 15951, 980
139, 34591, 26, 36639, 2070, 0, 0, 16003, 980
140, 34624, 26, 36672, 2070, 0, 0, 16015, 981
141, 34630, 26, 36678, 2070, 0, 0, 16017, 981
142, 34801, 26, 36849, 2070, 0, 0, 16096, 989
143, 34969, 26, 37017, 2070, 0, 0, 16159, 989
144, 35125, 26, 37173, 2070, 0, 0, 16244, 997
145, 35290, 26, 37338, 2070, 0, 0, 16312, 998
146, 35434, 26, 37482, 2070, 0, 0, 16390, 1006
147, 35626, 26, 37674, 2070, 0, 0, 16455, 1006
148, 35779, 26, 37827, 2070, 0, 0, 16534, 1014
149, 35959, 26, 38007, 2070, 0, 0, 16594, 1014
150, 36106, 26, 38154, 2070, 0, 0, 16673, 1023
151, 36127, 26, 38175, 2070, 0, 0, 16680, 1023
152, 36313, 26, 38361, 2070, 0, 0, 16742, 1023
153, 36316, 26, 38364, 2070, 0, 0, 16743, 1023
154, 36463, 26, 38511, 2070, 0, 0, 16821, 1031
155, 36466, 26, 38514, 2070, 0, 0, 16823, 1031
156, 36634, 26, 38682, 2070, 0, 0, 16883, 1031
157, 36643, 26, 38691, 2070, 0, 0, 16886, 1031
158, 36778, 26, 38826, 2070, 0, 0, 16964, 1039
159, 36781, 26, 38829, 2070, 0, 0, 16965, 1039
160, 36925, 26, 38973, 2070, 0, 0, 17013, 1039
161, 36964, 26, 39012, 2070, 0, 0, 17029, 1039
162, 36967, 26, 39015, 2070, 0, 0, 17031, 1039
163, 37132, 26, 39180, 2070, 0, 0, 17111, 1047
164, 37288, 26, 39336, 2070, 0, 0, 17167, 1047
165, 37294, 26, 39342, 2070, 0, 0, 17172, 1047
166, 37462, 26, 39510, 2070, 0, 0, 17250, 1056
167, 37471, 26, 39519, 2070, 0, 0, 17253, 1056
168, 37516, 26, 39564, 2070, 0, 0, 17268, 1056
169, 37708, 26, 39756, 2070, 0, 0, 17362, 1064
170, 37810, 26, 39858, 2070, 0, 0, 17397, 1065
171, 37852, 26, 39900, 2070, 0, 0, 17411, 1065
172, 37951, 26, 39999, 2070, 0, 0, 17455, 1065
173, 37954, 26, 40002, 2070, 0, 0, 17457, 1065
174, 37960, 26, 40008, 2070, 0, 0, 17461, 1065
175, 38158, 26, 40206, 2070, 0, 0, 17542, 1073
176, 38167, 26, 40215, 2070, 0, 0, 17545, 1073
177, 38269, 26, 40317, 2070, 0, 0, 17589, 1073
178, 38281, 26, 40329, 2070, 0, 0, 17597, 1073
179, 38284, 26, 40332, 2070, 0, 0, 17599, 1073
180, 38497, 26, 40545, 2070, 0, 0, 17683, 1081
181, 38506, 26, 40554, 2070, 0, 0, 17686, 1081
182, 38584, 26, 40632, 2070, 0, 0, 17725, 1081
183, 38608, 26, 40656, 2070, 0, 0, 17741, 1081
184, 38824, 26, 40872, 2070, 0, 0, 17824, 1090
185, 38839, 26, 40887, 2070, 0, 0, 17829, 1090
186, 38863, 26, 40911, 2070, 0, 0, 17837, 1090
187, 38938, 26, 40986, 2070, 0, 0, 17882, 1090
188, 38950, 26, 40998, 2070, 0, 0, 17886, 1090
189, 38950, 26, 40998, 2070, 0, 0, 17886, 1090
190, 39181, 26, 41229, 2070, 0, 0, 17972, 1099
191, 39190, 26, 41238, 2070, 0, 0, 17975, 1099
192, 39277, 26, 41325, 2070, 0, 0, 18026, 1099
193, 39286, 26, 41334, 2070, 0, 0, 18029, 1099
194, 39481, 26, 41529, 2070, 0, 0, 18120, 1108
195, 39484, 26, 41532, 2070, 0, 0, 18122, 1108
196, 39568, 26, 41616, 2070, 0, 0, 18168, 1108
197, 39577, 26, 41625, 2070, 0, 0, 18171, 1108
198, 39808, 26, 41856, 2070, 0, 0, 18260, 1116
199, 39811, 26, 41859, 2070, 0, 0, 18262, 1116
200, 39811, 26, 41859, 2070, 0, 0, 18265, 1116
201, 39844, 26, 41892, 2070, 0, 0, 18289, 1116
202, 39898, 26, 41946, 2070, 0, 0, 18311, 1116
203, 39898, 26, 41946, 2070, 0, 0, 18312, 1116
204, 40120, 26, 42168, 2070, 0, 0, 18402, 1124
205, 40129, 26, 42177, 2070, 0, 0, 18407, 1124
206, 40132, 26, 42180, 2070, 0, 0, 18410, 1124
207, 40186, 26, 42234, 2070, 0, 0, 18437, 1124
208, 40234, 26, 42282, 2070, 0, 0, 18453, 1124
209, 40237, 26, 42285, 2070, 0, 0, 18454, 1124
210, 40468, 26, 42516, 2070, 0, 0, 18559, 1132
211, 40558, 26, 42606, 2070, 0, 0, 18597, 1133
212, 40570, 26, 42618, 2070, 0, 0, 18601, 1133
213, 40582, 26, 42630, 2070, 0, 0, 18607, 1133
214, 40783, 26, 42831, 2070, 0, 0, 18709, 1148
215, 40789, 26, 42837, 2070, 0, 0, 18712, 1148
216, 40789, 26, 42837, 2070, 0, 0, 18712, 1148
217, 40795, 26, 42843, 2070, 0, 0, 18716, 1148
218, 40798, 26, 42846, 2070, 0, 0, 18718, 1148
219, 40810, 26, 42858, 2070, 0, 0, 18722, 1148
220, 40846, 26, 42894, 2070, 0, 0, 18734, 1148
221, 40888, 26, 42936, 2070, 0, 0, 18748, 1148
222, 40900, 26, 42948, 2070, 0, 0, 18752, 1148
223, 40903, 26, 42951, 2070, 0, 0, 18753, 1148
224, 40912, 26, 42960, 2070, 0, 0, 18756, 1148
225, 41119, 26, 43167, 2070, 0, 0, 18858, 1161
226, 41125, 26, 43173, 2070, 0, 0, 18861, 1161
227, 41140, 26, 43188, 2070, 0, 0, 18866, 1161
228, 41149, 26, 43197, 2070, 0, 0, 18869, 1161
229, 41155, 26, 43203, 2070, 0, 0, 18871, 1161
